input string, place, country, latitude, longitude, count
"universitas jenderal soedirman","university","united states",28.0692,-82.43609,1
"universitetet i tromsÌü","university","united states",28.0692,-82.43609,1
"universiti brunei darussalam","university","united states",28.0692,-82.43609,1
"university of arizona","university city","united states",38.65588,-90.30928,1
"university of cambridge","university city","united states",38.65588,-90.30928,1
"university of chester","university city","united states",38.65588,-90.30928,1
"university of sydney","university city","united states",38.65588,-90.30928,1
"university of toronto","university city","united states",38.65588,-90.30928,1
"university of windsor","university city","united states",38.65588,-90.30928,1
"universo bahia","university","united states",28.0692,-82.43609,1
"unknown","","",,,1
"unknowngalaxy&synapseland*","","",,,1
"untrucdefous.com","","",,,1
"upi gamu,isabela philippines","","",,,1
"upstate ny","","",,,1
"uranus","uran","india",18.87813,72.93924,1
"urip sumoharjo kampus 2 umi","","",,,1
"uruguay","uruguay","uruguay",-32.522779,-55.765835,1
"us","","",,,1
"us midwest","","",,,1
"us, latam, rep.dom, peru...","","",,,1
"us: -12.051492,-77.033216","","",,,1
"us: -8.591513,116.084131","","",,,1
"usa","usak","turkey",38.67351,29.4058,1
"usa & austria","","",,,1
"usa & seychelles!","","",,,1
"usa - ohio","","",,,1
"usa /toronto, on ca","","",,,1
"usa and global","","",,,1
"usa usually","","",,,1
"usa ‰ Õ indonesia","","",,,1
"usa, but dil hai ekdum desi!","usak","turkey",38.67351,29.4058,1
"usa, new zealand, china, india","usak","turkey",38.67351,29.4058,1
"usa, peru","usak","turkey",38.67351,29.4058,1
"usa-colorado","","",,,1
"usa.","","",,,1
"usually oxford or shetland","","",,,1
"utah, usa","","",,,1
"utrecht","utrecht","netherlands",52.09083,5.12222,1
"utrecht, nederland","utrecht","netherlands",52.09083,5.12222,1
"utrecht, netherlands","utrecht","netherlands",52.09083,5.12222,1
"utrecht, the netherlands","utrecht","netherlands",52.09083,5.12222,1
"uwc, cape town","","",,,1
"vadodara","vadodara","india",22.29941,73.20812,1
"val marie, sk, canada","canada","canada",56.130366,-106.346771,1
"val wyatt marina","","",,,1
"valburg, the netherlands","","",,,1
"valdivia, chile","valdivia","chile",-39.81422,-73.24589,1
"valdivia, chile.","valdivia","chile",-39.81422,-73.24589,1
"valencia (espaÌ±a).","valencia","venezuela",10.16202,-68.00765,1
"valencia edo. carabobo","valencia","venezuela",10.16202,-68.00765,1
"valencia, carabobo","valencia","venezuela",10.16202,-68.00765,1
"valencia, venezuela","valencia","venezuela",10.16202,-68.00765,1
"valle del cauca, colombia","valle de la pascua","venezuela",9.21554,-66.00734,1
"vancouver","vancouver","united states",45.63873,-122.66149,1
"vancouver & white rock bc","vancouver","united states",45.63873,-122.66149,1
"vancouver b.c","vancouver","united states",45.63873,-122.66149,1
"vancouver b.c.","vancouver","united states",45.63873,-122.66149,1
"vancouver bc","vancouver","united states",45.63873,-122.66149,1
"vancouver bc canada","vancouver","united states",45.63873,-122.66149,1
"vancouver bc ‰Û¢ wismar de","vancouver","united states",45.63873,-122.66149,1
"vancouver canada","vancouver","united states",45.63873,-122.66149,1
"vancouver island","vancouver","united states",45.63873,-122.66149,1
"vancouver island, bc","vancouver","united states",45.63873,-122.66149,1
"vancouver, b.c.","vancouver","united states",45.63873,-122.66149,1
"vancouver, b.c., canada","vancouver","united states",45.63873,-122.66149,1
"vancouver, bc","vancouver","united states",45.63873,-122.66149,1
"vancouver, bc canada","vancouver","united states",45.63873,-122.66149,1
"vancouver, bc, canada","vancouver","united states",45.63873,-122.66149,1
"vancouver, bc, canada (sweden)","vancouver","united states",45.63873,-122.66149,1
"vancouver, british columbia","vancouver","united states",45.63873,-122.66149,2
"vancouver, canada","vancouver","united states",45.63873,-122.66149,1
"vancouver, coast salish land","vancouver","united states",45.63873,-122.66149,1
"vancouver,bc","vancouver","united states",45.63873,-122.66149,1
"vancouver. sunshine coast","vancouver","united states",45.63873,-122.66149,1
"vancouver/victoria/saturna","vancouver","united states",45.63873,-122.66149,1
"vanderbijlpark","vanderbijlpark","south africa",-26.71171,27.83795,1
"vantaa","vantaa","finland",60.29414,25.04099,1
"varanasi","varanasi","india",25.31668,83.01041,1
"vaughan","vaughan","canada",43.8361,-79.49827,1
"vavla, cyprus","cyprus","cyprus",35.126413,33.429859,1
"veles, macedonia","veles","macedonia [fyrom]",41.71556,21.77556,1
"velidhoo","","",,,1
"venezia - italia","","",,,1
"venezia, italia","","",,,1
"venezuela","venezuela","venezuela",6.42375,-66.58973,1
"venezuela/planeta tierra","venezuela","venezuela",6.42375,-66.58973,1
"venice","venice","united states",27.09978,-82.45426,1
"venice fl","venice","united states",27.09978,-82.45426,1
"venice, ca (boston is my home)","venice","united states",27.09978,-82.45426,1
"venice, florida usa","venice","united states",27.09978,-82.45426,1
"venice, italy","venice","united states",27.09978,-82.45426,1
"venlo, the netherlands","venlo","netherlands",51.37,6.16806,1
"venus","","",,,1
"venusonmars@gmail.com","","",,,1
"veracruz","veracruz","panama",8.88333,-79.63333,1
"verdun quÌ©bec ''gaÌøa''","","",,,1
"vermont, usa","ermont","france",48.99004,2.25804,1
"vernon, bc","vernon","france",49.09292,1.46332,1
"via copernico 20 verona","","",,,1
"via sistina, roma","","",,,1
"vicine nella lontananza ‰ù?","","",,,1
"victoria","victoria","seychelles",-4.61667,55.45,2
"victoria, australia","victoria","seychelles",-4.61667,55.45,1
"victoria, bc","victoria","seychelles",-4.61667,55.45,1
"victoria, british columbia","victoria","seychelles",-4.61667,55.45,1
"victoria, canada","victoria","seychelles",-4.61667,55.45,1
"victoria,tarlac ‰Û¢ lb, laguna","victoria","seychelles",-4.61667,55.45,1
"victorville, california","victoriaville","canada",46.05007,-71.96579,1
"vienna","vienna","austria",48.20849,16.37208,1
"vienna, austria","vienna","austria",48.20849,16.37208,1
"vienna, austria, europe","vienna","austria",48.20849,16.37208,1
"vienna/austria","","",,,1
"views my own","","",,,1
"vigo","vigo","spain",42.23282,-8.72264,1
"vihreÌ?t, iisalmi","","",,,1
"vihti, finland","vihti","finland",60.41699,24.31965,1
"vijayawada, india","vijayawada","india",16.51928,80.63049,1
"vijzelstraat 45, amsterdam","","",,,1
"vijzelstraat 49, amsterdam","","",,,1
"vila real, portugal","vila real","portugal",41.30062,-7.74413,1
"vineland","vineland","united states",39.48623,-75.02573,1
"virgin wb & law change :","","",,,1
"virginia - global","virginia","south africa",-28.10391,26.86593,1
"virginia beach, va","virginia","south africa",-28.10391,26.86593,1
"virtually everywhere","","",,,1
"visakhapatnam","visakhapatnam","india",17.68009,83.20161,1
"vito cruz, manila","","",,,1
"vitÌ?ria/es, brazil.","","",,,1
"viÌ±a del mar - chile","","",,,1
"viÌ±a del mar, chile","vi√±a del mar","chile",-33.02457,-71.55183,1
"voorburg, zuid holland","voorburg","netherlands",52.07417,4.35972,1
"voorhees, nj","","",,,1
"vÌ?rnamo","","",,,1
"vÌ?sterÌ´s, sweden","sweden","sweden",60.128161,18.643501,1
"w o r l d","","",,,1
"wabamun alberta","","",,,1
"wagga wagga nsw","wagga wagga","australia",-35.12577,147.35375,1
"waikoloa, hawaii","","",,,1
"waiting room","","",,,1
"walbrook wharf","","",,,1
"wales","ales","france",44.13333,4.08333,1
"wales u.k.","","",,,1
"wales, uk","ales","france",44.13333,4.08333,1
"walford, iowa","waldorf","united states",38.62456,-76.93914,1
"walking down the street","","",,,1
"waltham abbey uk","waltham abbey","united kingdom",51.687,-0.00421,1
"wandering and wondering","","",,,1
"wapping, london","","",,,1
"warkop tirai bambu, tamalate","","",,,1
"warkop_28, palattae","","",,,1
"warmest sand and sea","","",,,1
"warrington","warrington","united kingdom",53.39254,-2.58024,1
"warrington uk","warrington","united kingdom",53.39254,-2.58024,1
"warwickshire","warwick","united states",41.7001,-71.41617,1
"washington","washington, d.c.","united states",38.89511,-77.03637,1
"washington (the state)","washington, d.c.","united states",38.89511,-77.03637,1
"washington d.c.","washington, d.c.","united states",38.89511,-77.03637,2
"washington dc","washington, d.c.","united states",38.89511,-77.03637,2
"washington dc suburbs","washington, d.c.","united states",38.89511,-77.03637,1
"washington dc, usa","washington, d.c.","united states",38.89511,-77.03637,1
"washington ne38 0ad","washington, d.c.","united states",38.89511,-77.03637,1
"washington state","washington, d.c.","united states",38.89511,-77.03637,1
"washington, d.c.","washington, d.c.","united states",38.89511,-77.03637,2
"washington, d.c. & global","washington, d.c.","united states",38.89511,-77.03637,1
"washington, dc","washington, d.c.","united states",38.89511,-77.03637,2
"washington, dc & reston, va","washington, d.c.","united states",38.89511,-77.03637,1
"washington, dc / arlington, va","washington, d.c.","united states",38.89511,-77.03637,1
"washington, dc area","washington, d.c.","united states",38.89511,-77.03637,1
"washington, dc. usa","washington, d.c.","united states",38.89511,-77.03637,1
"washington,dc","washington, d.c.","united states",38.89511,-77.03637,1
"watch our tedx talk:","","",,,1
"waterbury center, vt","","",,,1
"waterdown, ontario","watertown","united states",43.19472,-88.72899,1
"watergate bay, cornwall","","",,,1
"waterloo","waterloo","united states",42.49276,-92.34296,1
"waterloo region","waterloo","united states",42.49276,-92.34296,1
"waterloo region, ontario","waterloo","united states",42.49276,-92.34296,1
"waterloo, on","waterloo","united states",42.49276,-92.34296,1
"waterloo, on, canada","waterloo","united states",42.49276,-92.34296,1
"waterloo, ontario","waterloo","united states",42.49276,-92.34296,1
"waterloo, ontario canada","waterloo","united states",42.49276,-92.34296,1
"waterloo. on, canada","waterloo","united states",42.49276,-92.34296,1
"we're global.","","",,,1
"web gasman, prison age","","",,,1
"website under construction","","",,,1
"welland on","welland","canada",42.98342,-79.24958,1
"welland, ontario, canada","welland","canada",42.98342,-79.24958,1
"wellingborough","wellingborough","united kingdom",52.30273,-0.69446,1
"wellington","wellington","united states",26.65868,-80.24144,1
"wellington, new zealand","wellington","united states",26.65868,-80.24144,1
"wellington, nz (mostly)","wellington","united states",26.65868,-80.24144,1
"wellington, tapuaetahi","wellington","united states",26.65868,-80.24144,1
"wells, somerset","wels","austria",48.16667,14.03333,1
"welwyn garden city, uk","welwyn garden city","united kingdom",51.80174,-0.20691,1
"west bend, wi","west bend","united states",43.42528,-88.18343,1
"west berkshire england uk.","","",,,1
"west borneo, indonesia","west orange","united states",40.79871,-74.23904,1
"west brabant, the netherlands","west babylon","united states",40.71816,-73.35429,1
"west coast","west covina","united states",34.06862,-117.93895,1
"west coast british columbia","","",,,1
"west coast of canada","","",,,1
"west coast, new zealand","west covina","united states",34.06862,-117.93895,1
"west country","west covina","united states",34.06862,-117.93895,1
"west cumbria","","",,,1
"west dorset. uk","","",,,1
"west hollywood, ca","west hollywood","united states",34.09001,-118.36174,1
"west java","","",,,1
"west java, indonesia","indonesia","indonesia",-0.789275,113.921327,1
"west lafayette, in - kuwait","west lafayette","united states",40.42587,-86.90807,1
"west lexham, norfolk","","",,,1
"west london","west linn","united states",45.36568,-122.61231,1
"west midlands","west island","cocos [keeling] islands",-12.15681,96.82251,2
"west midlands uk","west island","cocos [keeling] islands",-12.15681,96.82251,1
"west midlands, england","west island","cocos [keeling] islands",-12.15681,96.82251,1
"west midlands, uk","west island","cocos [keeling] islands",-12.15681,96.82251,1
"west of england","west orange","united states",40.79871,-74.23904,1
"west palm beach, florida","west palm beach","united states",26.71534,-80.05337,1
"west sumatra","","",,,1
"west sussex","","",,,1
"west sussex, uk","","",,,1
"west valley of az","west valley city","united states",40.69161,-112.00105,1
"west yorkshire","","",,,1
"west yorkshire uk","","",,,1
"westbourne, west sussex","","",,,1
"westcoast","","",,,1
"western australia","western sahara","western sahara",24.215527,-12.885834,1
"western cape, south africa","","",,,1
"western ma","western sahara","western sahara",24.215527,-12.885834,1
"western maryland","western sahara","western sahara",24.215527,-12.885834,1
"western sahara","western sahara","western sahara",24.215527,-12.885834,1
"western washington","western sahara","western sahara",24.215527,-12.885834,1
"westeros","westerlo","belgium",51.09049,4.91544,1
"westfield, in","westfield","united states",40.65899,-74.34737,1
"westminster, london","westminster","united states",39.83665,-105.0372,1
"weston upon trent, stafford","","",,,1
"weston, florida usa","weston","united states",26.10037,-80.39977,1
"westport, ontario canada","westport","united states",41.14149,-73.3579,1
"westsumatera,riau","","",,,1
"wetherby, west yorkshire, uk","","",,,1
"wexford and northern ireland","","",,,1
"wexford, ireland.","","",,,1
"whanganui","wanganui","new zealand",-39.93333,175.05,1
"where i stand on","","",,,1
"where in the world are you?","","",,,1
"where nature meets health-sby","","",,,1
"where the free food is!!","","",,,1
"where the wild things are","","",,,1
"where the wild things are, co","","",,,1
"where there is love","","",,,1
"where you left me","","",,,1
"where? find me.","","",,,1
"wherever help is needed","","",,,1
"wherever i am called","","",,,1
"wherever i need to be","","",,,1
"wherever i want to be.","","",,,1
"whistler canada","","",,,1
"whistler, bc","","",,,1
"whistler, bc, canada","canada","canada",56.130366,-106.346771,1
"whitby, on","","",,,1
"whitby, ontario","","",,,1
"whitchurch, shropshire","","",,,1
"whitchurch-on-thames & salzano","","",,,1
"white bay city ‰ªÓ","","",,,1
"white lake, michigan","white oak","united states",39.21311,-84.59939,1
"whitley bay","whitley bay","united kingdom",55.03973,-1.44713,1
"whitstable, kent","whitstable","united kingdom",51.3607,1.0257,1
"whitwick, uk","","",,,1
"wichita falls, tx","wichita","united states",37.69224,-97.33754,1
"wichita, ks","wichita","united states",37.69224,-97.33754,1
"wickford, essex","wickford","united kingdom",51.61101,0.52331,1
"wicklow","","",,,1
"wigan, uk","wigan","united kingdom",53.53333,-2.61667,1
"wil. ignatius loyola kal-tim","","",,,1
"wilmington, de","wilmington island","united states",32.00355,-80.97372,1
"wilmslow - cheshire","wilmslow","united kingdom",53.32803,-2.23148,1
"wilmslow, cheshire","wilmslow","united kingdom",53.32803,-2.23148,1
"wilson","wilson","united states",35.72127,-77.91554,1
"wiltshire, uk","","",,,1
"wimbledon common","","",,,1
"windsor, ontario","windsor","united states",40.47748,-104.90136,1
"windsor, ontario, canada","windsor","united states",40.47748,-104.90136,1
"winnipeg","winnipeg","canada",49.8844,-97.14704,1
"winnipeg beach","winnipeg","canada",49.8844,-97.14704,1
"winnipeg manitoba canada","winnipeg","canada",49.8844,-97.14704,1
"winnipeg, manitoba","winnipeg","canada",49.8844,-97.14704,2
"winnipeg, manitoba, canada","winnipeg","canada",49.8844,-97.14704,1
"winnipeg, mb, canada","winnipeg","canada",49.8844,-97.14704,1
"winnipeg,mb","winnipeg","canada",49.8844,-97.14704,1
"wirobrajan, yogyakarta","","",,,1
"wirral","","",,,1
"wirral, england","","",,,1
"wisconsin","wisconsin rapids","united states",44.38358,-89.81735,1
"with 5/5 not 4/4","","",,,1
"with michael #headbandcrew","","",,,1
"witney","witney","united kingdom",51.7836,-1.4854,1
"woking","woking","united kingdom",51.31903,-0.55893,1
"woking uk","woking","united kingdom",51.31903,-0.55893,1
"woking, surrey","woking","united kingdom",51.31903,-0.55893,1
"woking, surrey, uk","woking","united kingdom",51.31903,-0.55893,1
"woking, uk","woking","united kingdom",51.31903,-0.55893,1
"wollaton, nottingham","","",,,1
"wolverhampton","wolverhampton","united kingdom",52.58547,-2.12296,1
"wonderful indonesia","","",,,1
"wonderful malang","","",,,1
"wonderland","","",,,1
"wonderland vs real world","","",,,1
